RESULT_COUNT: 966,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE
8923,JIB:MK,BBG000BF2SW4,BBG000BF2S36,JIB:MK,JIANKUN INTERNATIONAL BERHAD,Equity,Common Stock,,2014-11-28
8931,MCL:MK,BBG000BYPFM7,BBG000BYPD24,MCL:MK,JERASIA CAPITAL BHD,Equity,Common Stock,,2012-09-06
8966,PROL:MK,BBG000BF2PY8,BBG000BF2NT9,PROL:MK,PROLEXUS BHD,Equity,Common Stock,,2017-07-27
8982,CWG:MK,BBG000BTK4T1,BBG000BTK420,CWG:MK,CEPATWAWASAN GROUP BHD,Equity,Common Stock,,2017-04-21
9008,OMST:MK,BBG000C0DDB0,BBG000C0DCK2,OMST:MK,OMESTI BERHAD,Equity,Common Stock,,2015-09-07
9008PA,FMRBMK 2 01/21/09:BURSA MALAYSIA,BBG0001JL4W9,,FMRBMK 2 01/21/09:BURSA MALAYSIA,FORMIS RESOURCES BHD,Pfd,PUBLIC,,
9016,EKSON:MK,BBG000JKLLC1,BBG000JKKHG7,EKSON:MK,EKSONS CORPORATION BHD,Equity,Common Stock,,2013-10-08
9059,TSH:MK,BBG000BDZFS6,BBG000BDZF79,TSH:MK,TSH RESOURCES BHD,Equity,Common Stock,,2017-05-24
9075,THETA:MK,BBG000BFQL26,BBG000BFQK91,THETA:MK,THETA EDGE BERHAD,Equity,Common Stock,,2011-05-30
9083,KJB:MK,BBG000BFD6G8,BBG000BFD5W2,KJB:MK,KUMPULAN JETSON BHD,Equity,Common Stock,,2011-06-28
9091,EMI:MK,BBG000BF6RD3,BBG000BF6QF3,EMI:MK,EMICO HOLDINGS BHD,Equity,Common Stock,,
9113,SBUMI:MK,BBG000BV2R24,BBG000BV2QW3,SBUMI:MK,SANBUMI HOLDINGS BHD,Equity,Common Stock,,
9121,KPS:MK,BBG000BKP460,BBG000BKP3P1,KPS:MK,KPS CONSORTIUM BHD.,Equity,Common Stock,,
9148,APT:MK,BBG000BJWJ08,BBG000BJWHK0,APT:MK,ADVANCED PACKAGING TECHNOLOGY (MALAYSIA) BHD,Equity,Common Stock,,2017-06-28
9172,FOR:MK,BBG000BJ91N8,BBG000BJ9158,FOR:MK,FORMOSA PROSONIC INDUSTRIES BHD,Equity,Common Stock,,2017-03-29
9199,LYSA:MK,BBG000CKHZH7,BBG000CKHZ87,LYSA:MK,LYSAGHT GALVANIZED STEEL BHD,Equity,Common Stock,,2017-06-07
9237,SCIB:MK,BBG000BR9ZD6,BBG000BR9Z19,SCIB:MK,SARAWAK CONSOLIDATED INDUSTRIES BERHAD,Equity,Common Stock,,
9261,GADG:MK,BBG000JN5J38,BBG000JN5HX9,GADG:MK,GADANG HOLDINGS BHD,Equity,Common Stock,,2016-11-23
9288,BON:MK,BBG000BTPL54,BBG000BTPKS1,BON:MK,BONIA CORPORATION BHD,Equity,Common Stock,,2016-11-28
9296,RCE:MK,BBG000C1WGB0,BBG000C1WFW9,RCE:MK,RCE CAPITAL BHD,Equity,Common Stock,,2017-09-05
9296PA,RCEMK 20 12/31/19 RCPS:BURSA MALAYSIA,BBG003H5D0J8,,RCEMK 20 12/31/19 RCPS:BURSA MALAYSIA,RCE CAPITAL BHD,Pfd,PUBLIC,,2014-11-25
9318,FIT:MK,BBG000DJQTN6,BBG000DJQSS3,FIT:MK,FITTERS DIVERSIFIED BERHAD,Equity,Common Stock,,2014-06-17
9326,LBA:MK,BBG000C4H384,BBG000C4H2B2,LBA:MK,LB ALUMINIUM BHD,Equity,Common Stock,,2016-09-30
9334,KESM:MK,BBG000DD06J2,BBG000DD0602,KESM:MK,KESM INDUSTRIES BHD,Equity,Common Stock,,2017-08-02
9342,ANZO:MK,BBG000BQGM30,BBG000BQGLY8,ANZO:MK,ANZO HOLDINGS BERHAD,Equity,Common Stock,,2009-10-22
9369,TGL:MK,BBG000DD3422,BBG000DD33Y9,TGL:MK,TEO GUAN LEE CORPORATION BHD,Equity,Common Stock,,2016-11-29
9377,FSBM:MK,BBG000NCRYQ5,BBG000NCRYD9,FSBM:MK,FSBM HOLDINGS BERHAD,Equity,Common Stock,,2012-03-16
9385,LAY:MK,BBG000BMM5Q4,BBG000BMM4R6,LAY:MK,LAY HONG BHD,Equity,Common Stock,,2016-10-12
9393,INDU:MK,BBG000BZVVH8,BBG000BZVV88,INDU:MK,INDUSTRONICS BHD,Equity,Common Stock,,
9407,PU:MK,BBG000BT6P56,BBG000BT6NZ8,PU:MK,PARAGON UNION BHD,Equity,Common Stock,,2009-07-06
9423,CWAH:MK,BBG000CM6HG6,BBG000CM6H67,CWAH:MK,CWG HOLDINGS BERHAD,Equity,Common Stock,KLS,2017-09-12
9423,CWAH:MK,BBG000CM6HG6,BBG000CM6H67,CWAH:MK,CHEE WAH CORPORATION BHD,Equity,Common Stock,,2016-12-28
9431,SENI:MK,BBG000DLWRB1,BBG000DLWQX9,SENI:MK,SENI JAYA CORPORATION BHD,Equity,Common Stock,,2017-06-28
9466,KKB:MK,BBG000DJ8QG0,BBG000DJ8Q16,KKB:MK,KKB ENGINEERING BHD,Equity,Common Stock,,2016-05-19
9474,BRAH:MK,BBG000DL4156,BBG000DL40J3,BRAH:MK,BRAHIMS HOLDINGS BERHAD,Equity,Common Stock,,
9539,MUH:MK,BBG000DP5RC1,BBG000DP5QY9,MUH:MK,MULTI-USAGE HOLDINGS BHD,Equity,Common Stock,,
9571,MHB:MK,BBG000DQSG92,BBG000DQSG29,MHB:MK,MITRAJAYA HOLDINGS BHD,Equity,Common Stock,,2015-08-17
9598,PINT:MK,BBG000BVJ8Y3,BBG000BVJ8K8,PINT:MK,PINTARAS JAYA BHD,Equity,Common Stock,,2017-06-09
9601,HWG:MK,BBG000DRJD24,BBG000DRJCW3,HWG:MK,HO WAH GENTING BHD,Equity,Common Stock,,2016-01-07
9628,LDB:MK,BBG000KZHZ30,BBG000KZHXN3,LDB:MK,LEBTECH BERHAD,Equity,Common Stock,,
9679,WCTHG:MK,BBG000DZ8NN3,BBG000DZ8N62,WCTHG:MK,WCT HOLDINGS BHD,Equity,Common Stock,,2017-06-06
9679,WCTHG:MK,BBG000DZ8NN3,BBG000DZ8N62,WCTHG:MK,WCT HOLDINGS BHD,Equity,Common Stock,,2012-09-04
9679PA,WCTHG 13.5 08/06/12 ICPS:BURSA MALAYSIA,BBG000004R40,,WCTHG 13.5 08/06/12 ICPS:BURSA MALAYSIA,WCT BHD,Pfd,PUBLIC,,
9687,IUB:MK,BBG000CJR344,BBG000CJR2L7,IUB:MK,IDEAL UNITED BINTANG INTERNATIONAL BERHAD,Equity,Common Stock,KLS,
9687,IUB:MK,BBG000CJR344,BBG000CJR2L7,IUB:MK,IDEAL UNITED BINTANG BERHAD,Equity,Common Stock,,
9695,PLS:MK,BBG000DRJ8J7,BBG000DRJ843,PLS:MK,PLS PLANTATIONS BERHAD,Equity,Common Stock,,2007-10-17
9717,SYC:MK,BBG000DRJ9C2,BBG000DRJ8S7,SYC:MK,SYCAL VENTURES BERHAD,Equity,Common Stock,,
9776,FARM:MK,BBG000F4YK20,BBG000F4YJM1,FARM:MK,SINMAH CAPITAL BERHAD,Equity,Common Stock,,
9792,SYS:MK,BBG000F4YL00,BBG000F4YKH4,SYS:MK,SEG INTERNATIONAL BHD,Equity,Common Stock,,2017-01-10
9806,NATH:MK,BBG00FF8MVN4,BBG00FF8MVM5,NATH:MK,NATIONWIDE EXPRESS HOLDINGS BERHAD,Equity,Common Stock,,
9814,BERT:MK,BBG000BB9NW7,BBG000BB9N66,BERT:MK,BERTAM ALLIANCE BHD.,Equity,Common Stock,,2014-03-12
9822,SEQB:MK,BBG000F3VZN9,BBG000F3VZJ4,SEQB:MK,SAM ENGINEERING & EQUIPMENT (M) BERHAD,Equity,Common Stock,,2017-07-19
9865,SW:MK,BBG000BYK3B1,BBG000BYK330,SW:MK,SUIWAH CORPORATION BHD,Equity,Common Stock,,2016-11-01
9873,PRST:MK,BBG000BCJPC1,BBG000BCJNW4,PRST:MK,PRESTAR RESOURCES BHD,Equity,Common Stock,,2017-06-05
9881,LDST:MK,BBG000BCNBV6,BBG000BCNBH2,LDST:MK,LEADER STEEL HOLDINGS BHD,Equity,Common Stock,,2011-08-10
9938,BPKG:MK,BBG000FL0H80,BBG000FL0GC7,BPKG:MK,BRIGHT PACKAGING INDUSTRY BHD,Equity,Common Stock,,2017-09-13
9946,REX:MK,BBG000F00DF7,BBG000F00CG8,REX:MK,REX INDUSTRY BHD,Equity,Common Stock,,2017-07-27
9954,ASK:MK,BBG000C4FNZ2,BBG000C4FNJ0,ASK:MK,ASIA KNIGHT BERHAD,Equity,Common Stock,,
9962,GMUT:MK,BBG000QRZLP9,BBG000QRZLJ6,GMUT:MK,GROMUTUAL BHD,Equity,Common Stock,,2016-09-14
9997,PSN:MK,BBG000FT9FL3,BBG000FT9DG4,PSN:MK,PENSONIC HOLDINGS BHD,Equity,Common Stock,,2016-12-13
