RESULT_COUNT: 5071,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1,,,,,
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE
EEA,EEA:US,BBG000BK8WX7,BBG000BK8WX7,EEA:US,EUROPEAN EQUITY FUND INC/THE,Equity,Closed-End Fund,NYSE,2017-05-17
EEB,EEB:US,BBG000M32M07,BBG000M32M07,EEB:US,GUGGENHEIM BRIC ETF,Equity,ETP,NYSE,2014-12-24
EEH,EEH:US,BBG000RTMVG6,BBG000RTMVG6,EEH:US,ELEMENTS SPECTRUM ETN,Equity,ETP,NYSE,
EELV,EELV:US,BBG002DJ8GK3,BBG002DJ8GK3,EELV:US,POWERSHARES S&P EMERGING MARKETS LOW VOLATILITY PORTFOLIO,Equity,ETP,NYSE,2017-09-18
EEM,EEM:US,BBG000M0P5L2,BBG000M0P5L2,EEM:US,ISHARES MSCI EMERGING INDEX FUND,Equity,ETP,NYSE,2016-06-22
EEMO,EEMO:US,BBG002PL3XQ7,BBG002PL3XQ7,EEMO:US,POWERSHARES S&P EMERGING MARKETS MOMENTUM PORTFOLIO,Equity,ETP,NYSE,2017-09-18
EEMS,EEMS:US,BBG000G4SNJ2,BBG000G4SNJ2,EEMS:US,ISHARES MSCI EMERGING MARKETS SMALL CAP INDEX FUND,Equity,ETP,NYSE,2016-06-22
EEMV,EEMV:US,BBG0025X3F19,BBG0025X3F19,EEMV:US,ISHARES EDGE MSCI MIN VOL EMERGING MARKETS ETF,Equity,ETP,NYSE,2016-06-22
EEMX,EEMX:US,BBG00F161LM9,BBG00F161LM9,EEMX:US,SPDR MSCI EMERGING MARKETS FUEL RESERVES FREE ETF,Equity,ETP,NYSE,
EEP,EEP:US,BBG000HHVN53,BBG000HHVN53,EEP:US,ENBRIDGE ENERGY PARTNERS LP,Equity,MLP,NYSE,2017-08-03
EEQ,EEQ:US,BBG000N32PN4,BBG000N32PN4,EEQ:US,ENBRIDGE ENERGY MANAGEMENT L,Equity,Common Stock,NYSE,2017-02-03
EES,EES:US,BBG000R1R061,BBG000R1R061,EES:US,WISDOMTREE SMALLCAP EARNINGS FUND,Equity,ETP,NYSE,2017-02-06
EET,EET:US,BBG000JYPCT9,BBG000JYPCT9,EET:US,PROSHARES ULTRA MSCI EMERGING MARKETS,Equity,ETP,NYSE,2010-09-21
EEV,EEV:US,BBG000TSCZZ7,BBG000TSCZZ7,EEV:US,PROSHARES ULTSHRT MSCI EM,Equity,ETP,NYSE,2010-04-15
EEX,EEX:US,BBG00GCTWVH5,BBG00GCTWVH5,EEX:US,EMERALD EXPOSITIONS EVENTS I,Equity,Common Stock,NYSE,2017-08-15
EFA,EFA:US,BBG000D2KQ55,BBG000D2KQ55,EFA:US,ISHARES MSCI EAFE ETF,Equity,ETP,NYSE,2016-06-22
EFAV,EFAV:US,BBG0025X2VX0,BBG0025X2VX0,EFAV:US,ISHARES EDGE MSCI MIN VOL EAFE ETF,Equity,ETP,NYSE,2016-06-22
EFAX,EFAX:US,BBG00F161GN9,BBG00F161GN9,EFAX:US,SPDR MSCI EAFA FOSSIL FUEL,Equity,ETP,NYSE,
EFC,EFC:US,BBG000M1K955,BBG000M1K955,EFC:US,ELLINGTON FINANCIAL LLC,Equity,MLP,NYSE,2017-08-30
EFF,EFF:US,BBG004MB8MR6,BBG004MB8MR6,EFF:US,EATON VANCE FLOATING-RATE IN,Equity,Closed-End Fund,NYSE,2016-11-21
EFFE,EFFE:US,BBG007DM6558,BBG007DM6558,EFFE:US,GLOBAL X JPM EFFICIENTE ETF,Equity,ETP,NYSE,2014-12-29
EFG,EFG:US,BBG000HF82Y7,BBG000HF82Y7,EFG:US,ISHARES MSCI EAFE GROWTH ETF,Equity,ETP,NYSE,2016-06-22
EFL,EFL:UN,BBG00H458ST5,BBG00H457NF2,EFL:US,EATON VANCE FLOATING-RATE 2022 TARGET TERM TRUST COMMON SHARES OF BENEFICIAL INTEREST,Equity,Closed-End Fund,NYSE,
EFM,ETR 6.2 04/15/40:NOT LISTED,BBG000003MX0,,,ENTERGY MISSISSIPPI,Pfd,PUBLIC,NYSE,2015-04-10
EFO,EFO:US,BBG000JYMP40,BBG000JYMP40,EFO:US,PROSHARES ULTRA MSCI EAFE,Equity,ETP,NYSE,2010-09-21
EFR,EFR:US,BBG000PYB9D1,BBG000PYB9D1,EFR:US,EATON VANCE SR FLTG RATE TR,Equity,Closed-End Fund,NYSE,2016-11-21
EFT,EFT:US,BBG000Q1L8V3,BBG000Q1L8V3,EFT:US,EATON VANCE FLOAT RT INC TR,Equity,Closed-End Fund,NYSE,2017-09-21
EFU,EFU:US,BBG000TQWVY9,BBG000TQWVY9,EFU:US,PROSHARES ULTSHRT MSCI EAFE,Equity,ETP,NYSE,2013-06-10
EFV,EFV:US,BBG000GLBJK9,BBG000GLBJK9,EFV:US,ISHARES MSCI EAFE VALUE ETF,Equity,ETP,NYSE,2016-06-22
EFX,EFX:US,BBG000BHPL78,BBG000BHPL78,EFX:US,EQUIFAX INC,Equity,Common Stock,NYSE,2017-08-23
EFZ,EFZ:US,BBG000TQWJD9,BBG000TQWJD9,EFZ:US,PROSHARES SHORT MSCI EAFE,Equity,ETP,NYSE,2008-09-24
EGAS,EGAS:US,BBG000D2Q5F4,BBG000D2Q5F4,EGAS:US,GAS NATURAL INC,Equity,Common Stock,NYSE,2017-06-14
EGF,EGF:US,BBG000HZ1GZ8,BBG000HZ1GZ8,EGF:US,BLACKROCK ENHANCED GOVT FUND,Equity,Closed-End Fund,NYSE,2016-09-13
EGI,EGI:US,BBG000KQ8ZG6,BBG000KQ8ZG6,EGI:US,ENTREE GOLD INC,Equity,Common Stock,NYSE,
EGIF,EGIF:US,BBG004JF52D3,BBG004JF52D3,EGIF:US,EAGLE GROWTH & INCOME OPPORT,Equity,Closed-End Fund,NYSE,2016-11-15
EGL,EGL:US,BBG001BP9474,BBG001BP9474,EGL:US,ENGILITY HOLDINGS INC,Equity,Common Stock,NYSE,
EGN,EGN:US,BBG000BHQYG9,BBG000BHQYG9,EGN:US,ENERGEN CORP,Equity,Common Stock,NYSE,2015-11-10
EGO,EGO:US,BBG000BN7277,BBG000BN7277,EGO:US,ELDORADO GOLD CORP,Equity,Common Stock,NYSE,2017-03-03
EGP,EGP:US,BBG000BHRBT4,BBG000BHRBT4,EGP:US,EASTGROUP PROPERTIES INC,Equity,REIT,NYSE,2017-09-14
EGPT,EGPT:US,BBG000BH9KP8,BBG000BH9KP8,EGPT:US,VANECK VECTORS EGYPT INDEX ETF,Equity,ETP,NYSE,2016-12-19
EGY,EGY:US,BBG000BTBH21,BBG000BTBH21,EGY:US,VAALCO ENERGY INC,Equity,Common Stock,NYSE,
EHI,EHI:US,BBG000PQ4YV1,BBG000PQ4YV1,EHI:US,WESTERN ASSET GLOBAL HIGH IN,Equity,Closed-End Fund,NYSE,2016-11-16
EHIC,EHIC:US,BBG0078SXDP2,BBG0078SXDP2,EHIC:US,EHI CAR SERVICES - SPON ADR,Equity,ADR,NYSE,
EHT,EHT:US,BBG00CSJHDK2,BBG00CSJHDK2,EHT:US,EATON VANCE HIGH INCOME 2021,Equity,Closed-End Fund,NYSE,2017-09-08
EIA,EIA:US,BBG000PF5TB7,BBG000PF5TB7,EIA:US,"EATON VANCE CALIFORNIA MUNICIPAL BOND FUND II COMMON SHARES OF BENEFICIAL INTEREST, $.01 PAR VALUE",Equity,Closed-End Fund,NYSE,2017-09-21
EIDO,EIDO:US,BBG000QVL5M3,BBG000QVL5M3,EIDO:US,ISHARES MSCI INDONESIA ETF,Equity,ETP,NYSE,2016-06-22
EIG,EIG:US,BBG000DJX7Q3,BBG000DJX7Q3,EIG:US,EMPLOYERS HOLDINGS INC,Equity,Common Stock,NYSE,2017-08-07
EIM,EIM:US,BBG000BD7C95,BBG000BD7C95,EIM:US,"EATON VANCE MUNICIPAL BOND FUND COMMON SHARES OF BENEFICIAL INTEREST, $.01 PAR VALUE",Equity,Closed-End Fund,NYSE,2017-09-21
EIO,EIO:US,BBG000PF1LN5,BBG000PF1LN5,EIO:US,EATON VANCE OHIO MUN BD,Equity,Closed-End Fund,NYSE,2017-09-21
EIP,EIP:US,BBG000PF20B3,BBG000PF20B3,EIP:US,EATON VANCE PA MU BD,Equity,Closed-End Fund,NYSE,2017-09-21
EIRL,EIRL:US,BBG000QVLXY9,BBG000QVLXY9,EIRL:US,ISHARES MSCI IRELAND CAPPED,Equity,ETP,NYSE,2016-06-22
EIS,EIS:US,BBG000VDCB71,BBG000VDCB71,EIS:US,ISHARES MSCI ISRAEL CAPPED INVESTABLE MARKET INDEX FUND,Equity,ETP,NYSE,2016-06-22
EIV,EIV:US,BBG000PF5D31,BBG000PF5D31,EIV:US,"EATON VANCE MUNICIPAL BOND FUND II COMMON SHARES OF BENEFICIAL INTEREST, $.01 PAR VALUE",Equity,Closed-End Fund,NYSE,2017-09-21
EIX,EIX:US,BBG000D7RKJ5,BBG000D7RKJ5,EIX:US,EDISON INTERNATIONAL,Equity,Common Stock,NYSE,2017-06-28
EJ,EJ:UN,BBG000RPM107,BBG000RPLZH5,EJ:US,E-HOUSE CHINA HOLDINGS-ADR,Equity,ADR,NYSE,2015-04-08
EL,EL:US,BBG000FKJRC5,BBG000FKJRC5,EL:US,ESTEE LAUDER COMPANIES-CL A,Equity,Common Stock,NYSE,2017-08-29
ELA,ETR 5.875 06/15/41:NOT LISTED,BBG001963YQ8,,,ENTERGY LOUISIANA LLC,Pfd,PUBLIC,NYSE,2015-03-11
ELB,ETR 6 03/15/40:TRACE,BBG000005QF9,,,ENTERGY LOUISIANA LLC,Pfd,PUBLIC,NYSE,2015-03-11
ELC,ETR 4.875 09/01/66 *:NEW YORK,BBG00DKPVV28,,,ENTERGY LOUISIANA LLC,Pfd,PUBLIC,NYSE,
ELD,ELD:US,BBG0014GXD84,BBG0014GXD84,ELD:US,WISDOMTREE EMRG MKTS DEBT,Equity,ETP,NYSE,2017-08-21
ELF,ELF:US,BBG00DQ6VYP3,BBG00DQ6VYP3,ELF:US,ELF BEAUTY INC,Equity,Common Stock,NYSE,
ELJ,ETR 5.25 07/01/52:NEW YORK,BBG0035F82P4,,,ENTERGY LOUISIANA LLC,Pfd,PUBLIC,NYSE,2015-06-26
ELLI,ELLI:US,BBG000D32LR0,BBG000D32LR0,ELLI:US,ELLIE MAE INC,Equity,Common Stock,NYSE,
ELLO,ELLO:US,BBG000KCX1K9,BBG000KCX1K9,ELLO:US,ELLOMAY CAPITAL LTD,Equity,Common Stock,NYSE,2016-04-04
ELMD,ELMD:US,BBG000QN5ZH9,BBG000QN5ZH9,ELMD:US,ELECTROMED INC,Equity,Common Stock,NYSE,
ELP,ELP:US,BBG000BHMXD8,BBG000BHMXD8,ELP:US,CIA PARANAENSE ENER-SP ADR P,Equity,ADR,NYSE,2017-05-11
ELS,ELS:US,BBG000BB7SX7,BBG000BB7SX7,ELS:US,EQUITY LIFESTYLE PROPERTIES,Equity,REIT,NYSE,2017-06-28
ELU,ETR 4.7 06/01/63:NEW YORK,BBG004KG06P2,,,ENTERGY LOUISIANA LLC,Pfd,PUBLIC,NYSE,2014-08-27
ELVT,ELVT:US,BBG006YJ6M39,BBG006YJ6M39,ELVT:US,ELEVATE CREDIT INC,Equity,Common Stock,NYSE,
ELY,ELY:US,BBG000CPCVY1,BBG000CPCVY1,ELY:US,CALLAWAY GOLF COMPANY,Equity,Common Stock,NYSE,2017-08-18
EMAG,EMAG:US,BBG001PB53V9,BBG001PB53V9,EMAG:US,VANECK VECTORS EMERGING MARKETS AGGREGATE BOND ETF,Equity,ETP,NYSE,2017-08-01
EMAN,EMAN:US,BBG000DNYVN3,BBG000DNYVN3,EMAN:US,EMAGIN CORPORATION,Equity,Common Stock,NYSE,2012-12-18
EMBB,EMBB:UN,BBG005NRDGD9,BBG005NRDGD9,EMBB:US,SPDR MSCI EM BEYOND BRIC,Equity,ETP,NYSE,2015-06-19
EMBH,EMBH:US,BBG009NH8H47,BBG009NH8H47,EMBH:US,ISHARES INTEREST RATE HEDGED EMERGING MARKETS BOND ETF,Equity,ETP,NYSE,2017-09-06
EMBU,EMBU:US,BBG00GM5CJR4,BBG00GM5CJR4,EMBU:US,DIREXION FUNDS DIREXION DAILY EMERGING MARKETS BOND BULL 3X SHARES,Equity,ETP,NYSE,
EMC,EMC:UN,BBG000BHVLJ8,BBG000BHVJJ3,EMC:US,EMC CORP/MA,Equity,Common Stock,NYSE,2016-06-29
EMCD,EMCD:UN,BBG0034VHGD2,BBG0034VHGD2,EMCD:US,SPDR BOFA MERRILL LYNCH EMER,Equity,ETP,NYSE,2016-08-01
EMCR,EMCR:US,BBG003GXK607,BBG003GXK607,EMCR:US,COLUMBIA EMERGING MARKETS CORE ETF,Equity,ETP,NYSE,2014-12-29
EMD,EMD:US,BBG000BVBQD4,BBG000BVBQD4,EMD:US,WESTERN ASSET EMERGING MARKE,Equity,Closed-End Fund,NYSE,2017-09-21
EMDD,EMDD:US,BBG00393X180,BBG00393X180,EMDD:US,COLUMBIA EM STRATEGIC OPPORTUNITIES ETF,Equity,ETP,NYSE,2014-12-29
EME,EME:US,BBG000BBRPL4,BBG000BBRPL4,EME:US,EMCOR GROUP INC,Equity,Common Stock,NYSE,2017-07-13
EMES,EMES:US,BBG004CW18M4,BBG004CW18M4,EMES:US,EMERGE ENERGY SERVICES LP,Equity,MLP,NYSE,2015-08-03
EMF,EMF:US,BBG000BHWFQ2,BBG000BHWFQ2,EMF:US,TEMPLETON EMERGING MKTS FND,Equity,Closed-End Fund,NYSE,2016-12-13
EMFM,EMFM:US,BBG005K1D2F8,BBG005K1D2F8,EMFM:US,GLOBAL X NEXT EMERGING & FRONTIER ETF,Equity,ETP,NYSE,2014-12-29
EMFT,EMFT:UN,BBG002PKWKT2,BBG002PKWKT2,EMFT:US,SPDR MSCI EM 50 ETF,Equity,ETP,NYSE,2016-06-17
EMG,EMG:UN,BBG0014PQ2L1,BBG0014PQ2G7,EMGC:US,EMERGENT CAPITAL INC,Equity,Common Stock,NYSE,
EMI,EMI:US,BBG000BGQ0Y5,BBG000BGQ0Y5,EMI:US,EATON VANCE MICHIGAN MUNICIPAL INCOME TRUST SHARES OF BENEFICIAL INTEREST,Equity,Closed-End Fund,NYSE,2017-09-08
EMJ,EMJ:US,BBG000BZ96T5,BBG000BZ96T5,EMJ:US,EATON VANCE NJ MUN BD,Equity,Closed-End Fund,NYSE,2017-09-21
EMLB,EMLB:US,BBG0019P5C82,BBG0019P5C82,EMLB:US,IPATH LE MSCI EM INDEX ETN,Equity,ETP,NYSE,
EMLC,EMLC:US,BBG000BF8YP3,BBG000BF8YP3,EMLC:US,VANECK VECTORS J.P. MORGAN EM LOCAL CURRENCY BOND ETF,Equity,ETP,NYSE,2017-08-01
EMLP,EMLP:US,BBG0034YTQY8,BBG0034YTQY8,EMLP:US,FIRST TRUST NORTH AMERICAN ENERGY INFRASTRUCTURE FUND,Equity,ETP,NYSE,2017-09-21
EMN,EMN:US,BBG000BLW530,BBG000BLW530,EMN:US,EASTMAN CHEMICAL CO,Equity,Common Stock,NYSE,2017-09-14
EMO,EMO:US,BBG001M6WF64,BBG001M6WF64,EMO:US,CLEARBRIDGE ENERGY MLP OPPOR,Equity,Closed-End Fund,NYSE,2016-05-18
EMP,EMP:UN,BBG000BSC3Q7,BBG000BSC3Q7,EMP:US,"ENTERGY MISSISSIPPI, INC. FIRST MORTGAGE BONDS, 4.90% SERIES DUE OCTOBER 1, 2066",,Common Stock,NYSE,
EMQ,ETR 6 11/01/32:NOT LISTED,BBG000007206,,,ENTERGY MISSISSIPPI INC,Pfd,PUBLIC,NYSE,2015-04-28
EMQQ,EMQQ:US,BBG007J2YCX9,BBG007J2YCX9,EMQQ:US,EMERGING MARKETS INTERNET AND ECOMMERCE ETF (THE),Equity,ETP,NYSE,
EMR,EMR:US,BBG000BHX7N2,BBG000BHX7N2,EMR:US,EMERSON ELECTRIC CO,Equity,Common Stock,NYSE,2017-08-09
EMRE,EMRE:UN,BBG0076T08D2,BBG0076T08D2,EMRE:US,GUGGENHEIM EM MRKT REAL EST,Equity,ETP,NYSE,2016-06-24
EMSA,EMSA:UN,BBG0019P59P0,BBG0019P59P0,EMSA:US,IPATH SE MSCI EM INDEX ETN,Equity,ETP,NYSE,
EMX,EMX:US,BBG000DJMYQ6,BBG000DJMYQ6,EMX:US,EURASIAN MINERALS INC,Equity,Common Stock,NYSE,
EMZ,ETR 6 05/01/51:NOT LISTED,BBG001MHVP78,,,ENTERGY MISSISSIPPI INC,Pfd,PUBLIC,NYSE,2015-04-28
ENB,ENB:US,BBG000K5M1S8,BBG000K5M1S8,ENB:US,ENBRIDGE INC,Equity,Common Stock,NYSE,2017-08-11
ENBL,ENBL:US,BBG0036FB0H2,BBG0036FB0H2,ENBL:US,ENABLE MIDSTREAM PARTNERS LP,Equity,MLP,NYSE,2017-08-18
ENCR,ENCR:UN,BBG001P45KJ1,BBG001P45KJ1,ENCR:US,ENER-CORE INC,Equity,Common Stock,NYSE,
ENFR,ENFR:US,BBG005HVCXT4,BBG005HVCXT4,ENFR:US,ALERIAN ENERGY INFRASTRUCTURE ETF,Equity,ETP,NYSE,2017-09-21
ENGN,ENGN:UN,BBG002NCM3H4,BBG002NCM3H4,ENGN:US,ISHARES INDUSTRIAL BOND ETF,,,NYSE,2015-07-01
ENH,ENH:US,BBG000DQV538,BBG000DQV538,ENH:US,ENDURANCE SPECIALTY HOLDINGS,Equity,Common Stock,NYSE,2017-03-07
ENIA,ENIA:US,BBG000BHB541,BBG000BHB541,ENIA:US,ENEL AMERICAS SA-ADR,Equity,ADR,NYSE,2017-05-17
ENIC,ENIC:US,BBG00CMP4ZT0,BBG00CMP4ZT0,ENIC:US,ENEL CHILE SA,Equity,ADR,NYSE,2017-05-17
ENJ,ETR 5 12/01/52:NEW YORK,BBG003NVGBC4,,,ENTERGY NEW ORLEANS INC,Pfd,PUBLIC,NYSE,2015-05-27
ENLC,ENLC:US,BBG000F2SFN9,BBG000F2SFN9,ENLC:US,ENLINK MIDSTREAM LLC,Equity,Common Stock,NYSE,2017-07-28
ENLK,ENLK:US,BBG000JV7CL3,BBG000JV7CL3,ENLK:US,ENLINK MIDSTREAM PARTNERS LP,Equity,MLP,NYSE,2017-07-28
ENO,ETR 5.5 04/01/66:NEW YORK,BBG00CGDKVL3,,,ENTERGY NEW ORLEANS INC,Pfd,PUBLIC,NYSE,
ENR,ENR:US,BBG006FCB019,BBG006FCB019,ENR:US,ENERGIZER HOLDINGS INC,Equity,Common Stock,NYSE,2017-08-17
ENRJ,ENRJ:US,BBG000DH97L9,BBG000DH97L9,ENRJ:US,ENERJEX RESOURCES INC,Equity,Common Stock,NYSE,2014-06-02
ENS,ENS:US,BBG000PWTD92,BBG000PWTD92,ENS:US,ENERSYS,Equity,Common Stock,NYSE,2017-09-14
ENSV,ENSV:US,BBG000DBNN59,BBG000DBNN59,ENSV:US,ENSERVCO CORP,Equity,Common Stock,NYSE,2009-12-03
ENV,ENV:US,BBG000Q4NZ54,BBG000Q4NZ54,ENV:US,ENVESTNET INC,Equity,Common Stock,NYSE,
ENVA,ENVA:US,BBG0022PSJ14,BBG0022PSJ14,ENVA:US,ENOVA INTERNATIONAL INC,Equity,Common Stock,NYSE,
ENX,ENX:US,BBG000NSTZG6,BBG000NSTZG6,ENX:US,"EATON VANCE NEW YORK MUNICIPAL BOND FUND COMMON SHARES OF BENEFICIAL INTEREST, $.01 PAR VALUE",Equity,Closed-End Fund,NYSE,2017-09-21
ENY,ENY:US,BBG000RKMVT1,BBG000RKMVT1,ENY:US,GUGGENHEIM CANADIAN ENERGY INCOME ETF,Equity,ETP,NYSE,2016-06-24
ENZ,ENZ:US,BBG000BHY9Q4,BBG000BHY9Q4,ENZ:US,ENZO BIOCHEM INC,Equity,Common Stock,NYSE,1983-06-15
EOCA,EOCA:UN,BBG00CMP51V1,BBG00CMP4ZF5,EOCA:US,ENDESA AMERICAS SA - ADR,Equity,ADR,NYSE,2016-05-13
EOCC,EOCC:US,BBG000BKXS59,BBG000BKXS59,EOCC:US,ENEL GENERACION CHILE-SA ADR,Equity,ADR,NYSE,2017-05-17
EOD,EOD:US,BBG000CRHXK3,BBG000CRHXK3,EOD:US,WELLS FARGO GLOBAL DIVIDEND,Equity,Closed-End Fund,NYSE,2016-09-12
EOG,EOG:US,BBG000BZ9223,BBG000BZ9223,EOG:US,EOG RESOURCES INC,Equity,Common Stock,NYSE,2017-07-13
EOI,EOI:US,BBG000BH97J4,BBG000BH97J4,EOI:US,EATON VANCE ENHANCED EQ INCM,Equity,Closed-End Fund,NYSE,2016-11-21
EOS,EOS:US,BBG000QR2TF9,BBG000QR2TF9,EOS:US,EATON VANCE ENH EQT INC II,Equity,Closed-End Fund,NYSE,2016-11-21
EOT,EOT:US,BBG000D5LLH5,BBG000D5LLH5,EOT:US,EATON VANCE NATIONAL MUNICIP,Equity,Closed-End Fund,NYSE,2016-11-21
EPAM,EPAM:US,BBG000MHTV89,BBG000MHTV89,EPAM:US,EPAM SYSTEMS INC,Equity,Common Stock,NYSE,
EPC,EPC:US,BBG000BRW644,BBG000BRW644,EPC:US,EDGEWELL PERSONAL CARE CO,Equity,Common Stock,NYSE,
EPD,EPD:US,BBG000BR3012,BBG000BR3012,EPD:US,ENTERPRISE PRODUCTS PARTNERS,Equity,MLP,NYSE,2017-07-27
EPE,EPE:US,BBG0057K5Y79,BBG0057K5Y79,EPE:US,EP ENERGY CORP-CL A,Equity,Common Stock,NYSE,
EPHE,EPHE:US,BBG0016RN6D8,BBG0016RN6D8,EPHE:US,ISHARES MSCI PHILIPPINES ETF,Equity,ETP,NYSE,2015-06-25
EPI,EPI:US,BBG000VC1C55,BBG000VC1C55,EPI:US,WISDOMTREE INDIA EARNINGS,Equity,ETP,NYSE,2015-09-21
EPM,EPM:US,BBG000C15T59,BBG000C15T59,EPM:US,EVOLUTION PETROLEUM CORP,Equity,Common Stock,NYSE,2017-09-14
EPOL,EPOL:US,BBG000QYG6S5,BBG000QYG6S5,EPOL:US,ISHARES MSCI POLAND CAPPED ETF,Equity,ETP,NYSE,2015-06-25
EPP,EPP:US,BBG000BJ1XP4,BBG000BJ1XP4,EPP:US,ISHARES MSCI PACIFIC EX-JAPAN INDEX FUND,Equity,ETP,NYSE,2016-06-22
EPR,EPR:US,BBG000BSZYR3,BBG000BSZYR3,EPR:US,EPR PROPERTIES,Equity,REIT,NYSE,2017-08-29
EPRO,EPRO:UN,BBG003641N15,BBG003641N15,EPRO:US,ADVISORSHARES EQUITYPRO ETF,Equity,ETP,NYSE,2014-12-29
EPS,EPS:US,BBG000R1PCX7,BBG000R1PCX7,EPS:US,WISDOMTREE EARNINGS 500 FUND,Equity,ETP,NYSE,2015-09-21
EPU,EPU:US,BBG000MF3YP6,BBG000MF3YP6,EPU:US,ISHARES MSCI ALL PERU CAPPED ETF,Equity,ETP,NYSE,2015-06-02
EPV,EPV:US,BBG000MKHDC0,BBG000MKHDC0,EPV:US,PROSHARES ULTRASHORT FTSE EUROPE ETF,Equity,ETP,NYSE,2014-01-24
EQAL,EQAL:US,BBG007RBRVZ4,BBG007RBRVZ4,EQAL:US,POWERSHARES RUSSELL 1000 EQUAL WEIGHT PORTFOLIO,Equity,ETP,NYSE,2017-09-18
EQC,EQC:US,BBG000BLG1L7,BBG000BLG1L7,EQC:US,EQUITY COMMONWEALTH,Equity,REIT,NYSE,2014-01-09
EQCO,EQC 5.75 08/01/42:NEW YORK,BBG0036WZB67,,,EQUITY COMMONWEALTH,Pfd,PUBLIC,NYSE,2015-04-15
EQGP,EQGP:US,BBG0083Y0TZ2,BBG0083Y0TZ2,EQGP:US,EQT GP HOLDINGS LP,Equity,MLP,NYSE,2017-08-02
EQL,EQL:US,BBG000N8Y785,BBG000N8Y785,EQL:US,ALPS EQUAL SECTOR WEIGHT ETF,Equity,ETP,NYSE,2017-09-21
EQLT,EQLT:US,BBG00614YBP7,BBG00614YBP7,EQLT:US,WORKPLACE EQUALITY PORTFOLIO ETF,Equity,ETP,NYSE,2014-12-24
EQM,EQM:US,BBG002N85D08,BBG002N85D08,EQM:US,EQT MIDSTREAM PARTNERS LP,Equity,MLP,NYSE,2017-08-02
EQR,EQR:US,BBG000BG8M31,BBG000BG8M31,EQR:US,EQUITY RESIDENTIAL,Equity,REIT,NYSE,2017-06-22
EQS,EQS:US,BBG000CWM7W0,BBG000CWM7W0,EQS:US,EQUUS TOTAL RETURN INC,Equity,Common Stock,NYSE,2009-03-05
EQT,EQT:US,BBG000BHZ5J9,BBG000BHZ5J9,EQT:US,EQT CORP,Equity,Common Stock,NYSE,2017-08-09
EQWL,EQWL:US,BBG000QDSHZ6,BBG000QDSHZ6,EQWL:US,POWERSHARES RUSSELL TOP 200,Equity,ETP,NYSE,2017-09-18
EQWM,EQWM:US,BBG000QDT2T5,BBG000QDT2T5,EQWM:US,POWERSHARES RUSSELL MIDCAP EQUAL WEIGHT PORTFOLIO,Equity,ETP,NYSE,2017-06-16
EQWS,EQWS:US,BBG000QDTG50,BBG000QDTG50,EQWS:US,POWERSHARES RUSSELL 2000 EQUAL WEIGHT PORTFOLIO,Equity,ETP,NYSE,2017-09-18
EQY,EQY:US,BBG000BTCXB5,BBG000BTCXB5,EQY:US,EQUITY ONE INC,Equity,REIT,NYSE,2017-02-22
ERA,ERA:US,BBG001YH8PR9,BBG001YH8PR9,ERA:US,ERA GROUP INC,Equity,Common Stock,NYSE,
ERB,ERB:UN,BBG000D44SR1,BBG000D44SR1,ERB:US,ERBA DIAGNOSTICS INC,Equity,Common Stock,NYSE,
ERC,ERC:US,BBG000PMWRY1,BBG000PMWRY1,ERC:US,"WELLS FARGO MULTI-SECTOR INCOME FUND COMMON STOCK, NO PAR VALUE",Equity,Closed-End Fund,NYSE,2017-09-12
ERF,ERF:US,BBG000N0G2Z3,BBG000N0G2Z3,ERF:US,ENERPLUS CORP,Equity,Common Stock,NYSE,2017-08-29
ERH,ERH:US,BBG000N6X575,BBG000N6X575,ERH:US,WELLS FARGO UTILITIES AND HIGH INCOME FUND,Equity,Closed-End Fund,NYSE,2017-09-12
ERJ,ERJ:US,BBG000BG3TV0,BBG000BG3TV0,ERJ:US,EMBRAER SA-SPON ADR,Equity,ADR,NYSE,2017-09-19
ERM,ERM:US,BBG00GFCD2H4,BBG00GFCD2H4,ERM:US,EQUITYCOMPASS RISK MNGR ETF,Equity,ETP,NYSE,2017-09-21
ERN,ERN:US,BBG000F05WS6,BBG000F05WS6,ERN:US,ERIN ENERGY CORP,Equity,Common Stock,NYSE,2015-04-23
ERO,ERO:US,BBG000BFBQ58,BBG000BFBQ58,ERO:US,IPATH EUR/USD EXCHANGE RATE,Equity,ETP,NYSE,
EROS,EROS:US,BBG000VRD3T3,BBG000VRD3T3,EROS:US,EROS INTERNATIONAL PLC,Equity,Common Stock,NYSE,2014-11-14
ERUS,ERUS:US,BBG0018BZBD7,BBG0018BZBD7,ERUS:US,ISHARES MSCI RUSSIA CAPPED ETF NEW,Equity,ETP,NYSE,2016-11-07
ERX,ERX:US,BBG000JLH8F0,BBG000JLH8F0,ERX:US,DIREXION ENERGY BULL 3X SHARES,Equity,ETP,NYSE,2010-06-22
ERY,ERY:US,BBG000JLLQ38,BBG000JLLQ38,ERY:US,DIREXION DLY ENERGY BEAR 3X,Equity,ETP,NYSE,2013-04-02
